user_name,user_description,user_link,location,investments,followers
Mark Buchanan,Launch employee #1 in AsiaPacific for SuccessFactors - acquired by SAP in 2012 for US$3.4Billion.,https://angel.co/mark-buchanan-2,Melbourne,2,35
Luc Pettett,Founder and CEO of Punters.com.au - a technology startup in the $26B Australian wagering market. Coding in the wild advocate & marathon runner.,https://angel.co/luc1,Melbourne,3,6
Adam Krongold,"An extreme generalist - Agribusiness, Sport Fashion, Health Insurance, Sales/Customer Service, Dramatic Arts, Creative Arts, New Materials, New Ways of Thinking",https://angel.co/adam-krongold,Melbourne,5,52
Leslie Barry,"Advisor, Angel Investor
Founded and sold  @getviable  - 8/2014
Founded and sold @Exertrack, acquired by 1st round @Techstars company, Gyminee, now DailyBurn.",https://angel.co/lesliecbarry,Melbourne,2,473
Shaun Johnson,"Experienced and successful digital business builder. Strengths in strategy, finance, operations and sales & marketing.",https://angel.co/shaunmjohnson,Melbourne,2,147
Frank Arrigo,"API Evangelist | Developer Relations @Telstra Software Group [Dad, Mentor, Hustler, Hacker, 31337, Geek] ♏ ♥ ☕ #ENFP | #INTJ",https://angel.co/frank-arrigo,Melbourne,2,88
Andrew Apostola,Co-founder @Portable and formed founder of @Svbscription and @portableshops (both exited),https://angel.co/portableandrew,Melbourne,1,269
Giridhar Gangadhara,"16+ years experience of IT consulting & delivery, hands on experience in managing CRM, Analytics programs, Web platforms. Agile Scrum master, PMP with MBA",https://angel.co/giridhar-gangadhara,Melbourne,0,7
Joel Macdonald,"CEO of Distributed Logistics Group. 3rd start up out of high school. Ex-AFL footballer. Commercial experience in start ups & sales.
B.Bus at Monash University",https://angel.co/joel-macdonald,Melbourne,2,89
Gavin Appel,"Co-founder, Onestack
Venture Partner, Square Peg Capital",https://angel.co/gavinappel,Melbourne,0,68
Asaf Katz,Lead the growth of an innovative online biz school and its expansion in Australia.,https://angel.co/asaf-katz,Melbourne,0,111
Paul Osborne,"I am the director of Black Sheep Capital. We have a diverse portfolio of startups ranging from fin tech, crowdsourcing to pure science commercialisation.",https://angel.co/paul-osborne,Melbourne,1,27
Tom Ellis,"Experience in fund raising as investee, manager and funder. Strong business acumen with experience in both lean start ups, six sigma and corporate environments.",https://angel.co/tom-ellis,Melbourne,2,22
Jordan Green,"Founder @Melbourne Angels, @Australian Association of Angel Investors Ltd, successful VC, Angel and serial entrepreneur MBS (MBA) BEng (Electronics) RMIT",https://angel.co/jordan-green,Melbourne,8,378
Shomalin Naidoo,"Co-founder and CEO at Kibl. Chartered accountant @ PwC. Worked @KPMG. Developed ""KPMG Marketplace"". Attended Harvard Business School ExEd. Based in Melbourne.",https://angel.co/shomalinnaidoo,Melbourne,2,25
Paul Warren,"Warcom.com.au, Insiteful.com.au - I also enjoy mentoring startups, fishing, cycling, cooking and motorbikes.",https://angel.co/paulwarren,Melbourne,0,127
Justin Wilden,Co-Founder of Trailburning.com. Digital product builder with a start-up mindset and designer's eye.,https://angel.co/justin-wilden,Melbourne,2,173
Ilya Frolov,"Australian based investment firm, focusing on global-first tech companies.",https://angel.co/oxygen-ventures-1,Melbourne,2,25
Jason Cross,"Co-founder at The Mlkman Co. Pty Ltd, Adelaide Chapter Co-Director at Startup Grind",https://angel.co/jason-bunkerventures-com,Adelaide,0,138
Beng-Fai,"Full stack startup guy. Growth, tinkerer, working on a few projects.",https://angel.co/bengfai,Melbourne,0,37
Alexander Robinson,"Innovator, Team Builder, Problem Solver. Co-Founder @Airly @Utopable . Ex-hustler @Caterpillar. Ex RAAF pilot. MBA @AGSM.  Runner, Writer, Lover of SF & NYC.",https://angel.co/alexander-robinson-1,Melbourne,0,22
Nicholas Birrell,Entrepreneur | Explorer | Melbourne,https://angel.co/nicholas-birrell,Melbourne,0,141
Darren Lynch,I am a CA with strong commercial experience (PwC and Linfox) who is interested in start ups that solve issues in our society or challenge the status quo.,https://angel.co/darren-lynch,Melbourne,1,13
Chris Coffey,"Currently GM at Vinomofo. Particularly interested in people, place, culture and tech.",https://angel.co/chris-coffey-1806,Melbourne,1,13
Rachael Neumann,"Ex-consultant now Sr Director at Eventbrite, looking to support other great companies launch and grow",https://angel.co/rachael-neumann,Melbourne,0,7
Brandon Berry Edwards,Founder of frog Shanghai and Singapore studios; Designer/Entrepreneur,https://angel.co/brandonberry,Austin,1,97
Robert Ward,"Co-Founder at Annex Products, currently working on making Quad Lock the world's number one smartphone mount for people with active lifestyles.",https://angel.co/robyward,Melbourne,0,62
Manav Khera,Entrepreneur specialising in Technology & Hospitality.,https://angel.co/manavkhera,Melbourne,0,37
Chris Peters,"Industrial Designer turned entrepreneur developing amazing products @ www.quadlockcase.com | Co Founder of Annex Products | Melbourne, Australia",https://angel.co/cplicious,Melbourne,0,81
Damian Anderson,,https://angel.co/damian-anderson-1,Melbourne,0,10
Elinor Rennie,"I am an Associate Professor. Together with my husband, Jason Potts, I am researching the social and economic dimensions of blockchain technology.",https://angel.co/elinor-rennie,Melbourne,0,7
Simon Lusted,"Head of Employment Marketplaces Strategy at Seek.com.au. Previously:GM Corp Strat at Telstra, AT Kearney",https://angel.co/ismetric,Melbourne,0,27
Michael Thompson,Private equity professional.,https://angel.co/michael-thompson-24,Melbourne,1,1
Justin Baxter,"Currently studying at the University of Melbourne, interested in website development and software development. Looking to create startups that change the world.",https://angel.co/justin-baxter,Melbourne,0,6
David Rigbye,"Co-Founder & Head of Production @ PENSO. Our clients benefit from the Penso S.A.L.E. Method: Smart, Agile, Lean, Effective.",https://angel.co/david-rigbye,Melbourne,0,7
Anthony Ryan,Founded 2 Startups. 1 exit. Studied Bachelor Comm/Law,https://angel.co/anthony-ryan-750,Melbourne,0,10
Shane Clark,Founder @Easy Homes • Studied at @Monash University,https://angel.co/shane-clark-1,Melbourne,0,10
Jordan Michaelides,"Founder, Director at Single Partners (singlepartners.io)
We consult for Startups in Australia and look for sydnicate investments in Seed stages.",https://angel.co/jordan-michaelides,Melbourne,0,13
David Davidson,Independent consultant and investor. Ex mckinsey,https://angel.co/david-davidson,Melbourne,0,8
Cameron Smith,"Innovative technology mined entrepreneur with a diverse background in technology, business and pushing the boundaries.",https://angel.co/camdsmith,Melbourne,0,18
Dermott Wilson,"Worked in Equity Capital markets out of Melbourne, Australia funding private and listed companies.",https://angel.co/dermott-wilson,Melbourne,0,1
Tristan Angelini,Founder & CEO @Hillbrook Projects  @Hillbrook Shopfitters Co-Founder @Betswaps.com,https://angel.co/tristan-angelini,Melbourne,2,17
Louis Tsomaropoulos,"Experienced project manager, technology, small business owner and people leader. Studied a bachelors and masters in Info Systems.",https://angel.co/louis-tsomaropoulos,Melbourne,0,8
Kevin Dimitri Fernando,Deal Sourcing Analyst at Simon School VC Fund. Prior experience in mechanical engineering and relationship management in small business commercial banking.,https://angel.co/kevin-dimitri-fernando,Melbourne,0,5
Michael O'Regan,"I'm a military aerospace engineer by day, serial entrepreneur by night. I'm interested in backing people doing cool stuff.",https://angel.co/michael-o-regan,Melbourne,0,8
Jai Mirchandani,I work as a listed equity fund manager specialising in healthcare and media. However I'm looking for start up investment opportunities for my own account.,https://angel.co/jai-mirchandani,Melbourne,0,9
Prosper Taruvinga,"New investor, interested in the shared economy and innovation",https://angel.co/prosper-taruvinga,Melbourne,0,6
Edmund Hiew,Technical Consultant.,https://angel.co/edmund-hiew,Melbourne,0,3
Jim Lenweaver,I am an executive in the recruitment industry that has worked in 4 countries and 20+ markets.  I have worked with most of the largest companies in the world.,https://angel.co/jim-lenweaver,Melbourne,0,2
Morris Miselowski,"Global Business Futurist, Presenter & Media Commentator with 34 years of successfully discovering, exposing & progressing what's next, after next & beyond next",https://angel.co/morris-miselowski,Melbourne,0,0
Henry Choo,"Ex-VC 10+ Years Experience. Ran a SWF backed Tech fund in Asia and Silicon Valley. Now Angel investing and helping my startups in Australia, Malaysia & HK.",https://angel.co/henry-choo,Melbourne,4,0
Evgueni Iakhontov,IT Manager and Property Investor and Developer with over 15 years experience,https://angel.co/evgueni-iakhontov,Melbourne,0,0
Andre Carpenter,Technology Executive - Have worked as various interim CTO level positions across different market segments.,https://angel.co/andre-carpenter,Melbourne,0,0
Andrew Picken,Managing Partner @ Co Ventures.  Come and say hello.,https://angel.co/andrewpicken,Melbourne,0,3
YD Chellapen,,https://angel.co/yd-chellapen,Melbourne,0,3
Andrew Gray,Very interested in the Synthetic Biology fields and other emerging science fields and their potential practical applications today and tomorrow.,https://angel.co/andrew-gray-10,Melbourne,0,4
,,,,,
Appbot,Take the pain out of managing app store reviews,https://angel.co/appbot,Perth,Jan ’13,72
TheBroth,Social Casino Games,https://angel.co/thebroth,Perth,Dec ’14,99
Release Energy,aiming to help release over 40% of world's natural gas reserves - cleaner and free of CO2,https://angel.co/release-energy-1,Perth,Jan ’14,22
The CloudMiner,financial analysis for the resource sector,https://angel.co/the-cloudminer-1,Perth,Dec ’13,22
Touchgram,Connecting parents with young children,https://angel.co/touchgram,Perth,Jun ’15,7
Boundlss,"Helping people, corporates and insurers improve their health and wellness.",https://angel.co/boundlss,Perth,Apr ’13,44
GeoMoby,Always-on Indoor/Outdoor Geolocation As A Service,https://angel.co/geomoby,Perth,Apr ’13,37
Cycle My City,"Local Cycling Networks, Globally",https://angel.co/cycle-my-city,Perth,Jun ’13,28
AEGLE Life,"Personalised, data-driven health, prevention and wellness",https://angel.co/aegle-life,Perth,Nov ’13,30
Exchange database Recovery,informative and all-in-one solution to recover corrupt Exchange EDB file into PST file,https://angel.co/exchange-database-recovery-1,Perth,Feb ’15,5
eTool,Optimising sustainable design for the built environment.,https://angel.co/etool,Perth,Apr ’12,33
APE Mobile,Paperless site app for civil and construction contractors,https://angel.co/ape-mobile,Perth,Aug ’14,18
justgraph.it,Social charts and data,https://angel.co/justgraph-it,Perth,Mar ’12,13
Sourcetoad,Web and hybrid application development services,https://angel.co/sourcetoad,Tampa,May ’15,14
Triplify,The traveller's what's on guide.,https://angel.co/triplify,Perth,Jun ’13,16
Via Caroli,Digital & Social Media Marketing Agency,https://angel.co/via-caroli,Perth,Nov ’15,2
Drenalina,Managed cloud hosting optimized for high traffic publishers,https://angel.co/drenalina,Perth,Sep ’15,2
Offpeak Games,Multiplayer Virtual Reality Gaming,https://angel.co/offpeak-games,Perth,Jun ’15,9
GroupMap,A group response system that helps get more meaning out of your meetings.,https://angel.co/groupmap,Perth,Sep ’12,13
oneVR,Making Augmented and Virtual Reality a reality today,https://angel.co/onevr,Perth,Sep ’15,2
Australian GeoTomography,Providing low cost high resolution 3D Images of structures surrounding drillholes,https://angel.co/australian-geotomography,Perth,Sep ’13,12
Atomic Sky,Perth's Tech Accelerator,https://angel.co/atomic-sky,Perth,Dec ’14,17
VSBL Pty,Making Businesses Better Online,https://angel.co/vsbl-pty,Perth,Feb ’15,6
Today We Learned,Improving conversations -> relationships -> learning -> education,https://angel.co/todaywelearned,Melbourne,Sep ’15,5
Energise Accelerator by KPMG,No Cost ENR Startup Accelerator,https://angel.co/energise-accelerator-by-kpmg,Perth,Apr ’15,7
Beauty and Beast Supplements,International Master Franchise,https://angel.co/beauty-and-beast-supplements,Perth,Aug ’15,2
fiink,The Internet Collective Consciousness,https://angel.co/fiink,Perth,Jan ’12,14
veri.vote,Strengthening democracy with blockchain technology,https://angel.co/veri-vote,Perth,Jul ’16,6
Phoenix Music Industries,Music and Entertainment Services,https://angel.co/phoenix-music-industries,Perth,Nov ’15,1
Binkd,Venue Management System,https://angel.co/binkd,Perth,Sep ’11,22
Jungle Juniors,On demand child care services,https://angel.co/junglejuniors,Perth,Sep ’15,1
DataReSource,Next Gen Oil and Gas Data Market,https://angel.co/dataresource,Perth,Nov ’14,4
Advanced Oilfield Applications,Making Oil & Gas Operational Data Actionable,https://angel.co/advanced-oilfield-applications,Perth,Oct ’12,19
Snaptch,Digital Portfolio,https://angel.co/snaptch,Perth,Apr ’15,5
亦友 storytime,Single marketplace for online English tutors in China.,https://angel.co/yiyou-storytime,Perth,Dec ’15,2
Opulenza,Airis Analytical Software,https://angel.co/opulenza,Perth,Jan ’16,3
Cruxcee,,https://angel.co/cruxcee,Perth,Jan ’15,2
Tết a Tết Coffee & Kitchen,For coffee lovers who crave amazing food experiences,https://angel.co/tet-a-tet-coffee,Perth,Mar ’16,3
Projoca,World-wide RE Marketplace,https://angel.co/projoca,Perth,Apr ’16,4
CitySwagga,Location based rewards for nightlife,https://angel.co/cityswagga,Perth,May ’13,16
Appdroid Technologies,Communication Logistics,https://angel.co/appdroid-technologies,Perth,Nov ’15,2
Uranium Mobile,"Powerful mobile phones that are affordable, yet elegant and beautiful",https://angel.co/uranium-mobile,Perth,Aug ’15,2
Mindfuse,A Market Place for University & Industry Partnering,https://angel.co/mindfuse-1,Perth,Dec ’14,5
Generic Vending,Cash to btc vending machines Australia.,https://angel.co/generic-vending,Perth,Jun ’13,4
PlayAR,Using Augmented Reality to change the way people watch live sport,https://angel.co/playar,Perth,Sep ’15,8
Collectstor,Showcasing and marketplace for collectors,https://angel.co/collectstor-1,Perth,May ’14,6
Lytmos Group,,https://angel.co/lytmos-group,Perth,Aug ’15,1
Perth Timber Recycling,,https://angel.co/perth-timber-recycling,Perth,Jul ’16,1
Myhealthclubs,Online Services - Appointment Marketing,https://angel.co/myhealthclubs,Perth,Apr ’16,1
WhereItsAt,Ephemeral photo check-in app.,https://angel.co/whereitsat,Perth,Mar ’15,6
HITCH A RIDE PTY,Social Ridesharing!,https://angel.co/hitch-a-ride-pty,Perth,Sep ’14,11
Meterly,PayPass for Parking,https://angel.co/meterly,Perth,Dec ’13,11
Appcircl,Connecting Apps Developers and Enthusiasts,https://angel.co/appcircl,Perth,May ’14,8
Paytradie,Mobile invoicing and payments,https://angel.co/paytradie,Perth,Sep ’15,2
Stikka.me,Sticker chat app with artist marketplace,https://angel.co/stikka-me,Perth,Oct ’13,4
Urban Locavore,"Best of the farmers markets, online",https://angel.co/urban-locavore,Perth,Jun ’13,9
Newton Labs,IoT in Mining,https://angel.co/newtonlabs,Perth,Jan ’15,10
Nano Solutions,for your everyday problems,https://angel.co/nano-solutions,Perth,May ’15,7
Lubridge Solutions International,Connecting International Investors to Australian Agribusiness,https://angel.co/lubridge-solutions-international,Perth,Aug ’15,3
Buzzy,eBay for odd jobs and errands.,https://angel.co/buzzy,Perth,Feb ’15,7
Fact4Foto,Photo sharing meets mobile gaming,https://angel.co/fact4foto,Perth,May ’15,5
Swell Service,Home Service delivery made easy,https://angel.co/swell-service,Perth,Nov ’15,4
CostEng Pty,Cost Engineering Software Tools and Information/Data Services,https://angel.co/costeng-pty-ltd,Perth,Mar ’15,5
Trade 4 Trade,Swap a Service for a Service,https://angel.co/trade-4-trade,Perth,Sep ’15,4
iSOL8,Electronic Industrial Isolation System,https://angel.co/isol8,Perth,Sep ’15,5
Orowa,"Private YouTube for businesses, schools, teams and groups",https://angel.co/orowa,Perth,Oct ’14,4
Vntry,Local Entertainment Discovery Guide & Exclusive Ticketing Service,https://angel.co/vntry,Perth,Jul ’16,3
Bodrell Group,The Everything Solution,https://angel.co/bodrell-group,Perth,Feb ’15,4
Global Empowers,Water Purification Tablet.,https://angel.co/global-empowers,Perth,Apr ’16,3
Rock-n-Joel Productions,Social Networking Music,https://angel.co/rock-n-joel-productions,Perth,Aug ’13,6
Logicus Training Solutions,Training and Business Growth Specialist,https://angel.co/logicus-training-solutions,Perth,Aug ’15,2
Verde Technologies,Cold Fusion for Miners,https://angel.co/verde-technologies-2,Perth,Jul ’15,1
MiningSpares,MiningSpares is an innovative eCommerce solution for mining surplus spares parts.,https://angel.co/miningspares,Perth,May ’15,4
Fuchsia s.r.o.,,https://angel.co/fuchsiaooo,Brno,Jul ’16,1
Arcadian 3D,Innovative 3D Printing Technology,https://angel.co/arcadian-3d,Perth,Jan ’16,4
Eat Cheap,Location based discount restaurant database,https://angel.co/eat-cheap,Perth,Nov ’13,4
Sun Heels,Online store aiming to be a Zappos for Brazilian shoes in Australia,https://angel.co/sun-heels,Perth,Jan ’15,4
Geolify,Geo Targeting For Websites Made Easy,https://angel.co/geolify,Perth,Dec ’14,7
Sporting Chance Pty,Market platform for gambling information,https://angel.co/sporting-chance-pty,Perth,Aug ’14,8
IM DIGITAL AUSTRALIA,High Growth and Lucrative Online Advertising Business For Sale,https://angel.co/im-digital-australia,Perth,Sep ’12,6
SolePardnarz,,https://angel.co/solepardnarz,Perth,Apr ’16,1
Posit,We think space.,https://angel.co/posit-1,Perth,May ’16,2
Deal Slammer,Daily deals in Australia,https://angel.co/deal-slammer,Perth,Jul ’15,1
Body Fashion,High Fashion Temporary Tattoos,https://angel.co/body-fashion,Perth,Jul ’15,1
Hiresquare,Australia's product rental marketplace,https://angel.co/hiresquare-1,Perth,Dec ’15,2
Hiresquare,Australia's product rental marketplace,https://angel.co/hiresquare-2,Perth,Dec ’15,1
Auspay,"An online payment platform; providing fast, reliable, secure payment services",https://angel.co/auspay,Perth,Nov ’15,4
Eight Spots,"iTunes Genius for restaurants, cafes and bars in the world's best cities",https://angel.co/eight-spots,Perth,Apr ’12,8
Immersia VR,Enterprise virtual reality applications,https://angel.co/immersia-vr,Perth,Dec ’15,6
Handi Shark,Handi Shark is a next generation ecommerce platform,https://angel.co/handi-shark,Perth,Nov ’13,3
DishyLooks,Online Try Room,https://angel.co/dishylooks,Perth,Jul ’14,4
Deb-tone Enterprises Pty,Flat Attack - Portable Device Charger,https://angel.co/deb-tone-enterprises-pty,Perth,Jul ’14,4
Fleetsu,The simplest way to manage and track your fleet,https://angel.co/bugdriver,Perth,Oct ’14,5
SAVING HUMANITY,Impacting lives by connecting people,https://angel.co/saving-humanity,Perth,Aug ’14,10
cee40,Data Management Solutions,https://angel.co/cee40,Perth,May ’15,1
Divas Brow,Feel happy and make yourself beautiful with our services.,https://angel.co/divas-brow,Sydney,Oct ’15,2
World Skies Holidays,THE ONLY WAY TO UNLOCK THE BEST HOTEL DEALS,https://angel.co/world-skies-holidays,Perth,Jan ’15,10
SD App Development,Clever App Solution,https://angel.co/sd-app-development,Perth,Sep ’15,1
The Mining Hub,"A love child of Google,linkedin,Seek",https://angel.co/the-mining-hub,Perth,Sep ’15,1
Impress Office Furniture,We are offer a huge range of quality products at low prices.,https://angel.co/impress-office-furniture,Perth,Oct ’15,1
CruizeCo,Facebook and Waze for motoring enthusiasts,https://angel.co/cruizeco-1,Perth,Jan ’16,2
ClothesLine,"Mobile app, Social network, 2-market, buy/sell/rent & trade clothing",https://angel.co/clothesline,Perth,Jun ’15,1
The Corporate Climber,Game changing HR,https://angel.co/the-corporate-climber,Perth,Nov ’14,7
Wennie Travel,Uber for travel manager,https://angel.co/wennie-travel,Perth,Jun ’16,1
Incubate IP,I work with Innovators to commercialise their Intellectual Property,https://angel.co/incubate-ip,Perth,Jun ’16,2
Sea corporation pty (seacorp),"Highly-trained and experienced, the Seacorp team of ship brokers",https://angel.co/sea-corporation-pty-seacorp,Perth,May ’16,1
Pack Queen-perth,We value each and everyone one of our customers.,https://angel.co/pack-queen-perth,Perth,Apr ’16,1
Black&Blue,'A Beneficial Community' 'In Portal' and direct Benefitin',https://angel.co/black-blue,Perth,Mar ’16,1
davidLee hairdressing,Join a dynamic team of stylists and technicians,https://angel.co/davidlee-hairdressing,Perth,Feb ’16,1
Austin Computers,Austin Computers Osborne Park,https://angel.co/austin-computers-1,Perth,Feb ’16,2
Tazzanna,Asias luxury online cosmetics store,https://angel.co/tazzanna,Perth,Jun ’16,1
SEO Agency Perth,SEO Agency Perth,https://angel.co/seo-agency-perth-1,Perth,Jan ’16,1
Perth SEO,Social Media Perth,https://angel.co/perth-seo-1,Perth,Jan ’16,1
Bull18 Cleaners Perth,The Cleaning Master- Bull18 Cleaners,https://angel.co/bull18-cleaners-perth,Perth,Jan ’16,1
Hiresquare,Australia's product rental marketplace,https://angel.co/hiresquare,Perth,Dec ’15,1
Compare Settlement Agents Perth,Importance of The Settlement Agent in The Entire Process,https://angel.co/compare-settlement-agents-perth,Perth,Nov ’15,1
Bravo Pumps Australia,"Bravo Pumps, leading company in Australia",https://angel.co/bravo-pumps-australia,Perth,Oct ’15,1
Superwall Systems,Building Materials Supplier,https://angel.co/superwall-systems,Perth,Oct ’15,1
Discover SEO Perth,"SEO, Online Marketing Services",https://angel.co/discover-seo-perth-1,Perth,Sep ’15,1
The Paraglider,Online Paragliding magazine,https://angel.co/the-paraglider,Devon,Sep ’15,1
Peter johnstones enterprise,Vase moneybox,https://angel.co/peter-johnstones-kickstarter,Perth,Sep ’15,1
MLS,The Quickest Easiest & Most Convenient Way To Save,https://angel.co/mls,Perth,Sep ’15,1
Team Work Fencing Contractors,shopping,https://angel.co/team-work-fencing-contractors,Perth,Aug ’15,1
Standout App,Save time at work,https://angel.co/standout-app,Perth,Aug ’15,2
PozWorx,Browser Based Simple – Functional – Affordable POS Software,https://angel.co/pozworx,Perth,Aug ’15,2
CBD Movers Perth,The Art of Moving,https://angel.co/cbd-movers-perth-3,Perth,Aug ’15,1
Ironbuttz,flickr for video,https://angel.co/ironbuttz,Perth,Aug ’15,1
Super Clean Bins,Cleaning Services Perth,https://angel.co/super-clean-bins-2,Perth,Aug ’15,1
E Settlement Agents Perth,E Settlement Agents Perth,https://angel.co/e-settlement-agents-perth,Perth,Jul ’15,1
Aarchi Infotech Solution,"Aarchi Infotech offers Website Design and Development, SEO  Services in Perth , Australia.",https://angel.co/ais-perth-aarchi-infotech-solution,Perth,Jul ’15,1
P & L Transport,Home and Office Removalists in Perth.,https://angel.co/p-l-transport-1,Perth,Jun ’15,1
ClickSend,Business communication. Solved.,https://angel.co/clicksend,Perth,Jun ’15,1
Endeavor Gold,Small Scale Gold Mining,https://angel.co/endeavor-gold,Perth,Jun ’15,1
University Hall Residents' Club,,https://angel.co/university-hall-residents-club,Perth,Apr ’15,2
Resdential Cleaning Perth,Cleaning service Perth,https://angel.co/james-cleaning-service,Perth,Feb ’15,2
Stay Square,Short Stay Accommodation,https://angel.co/stay-square,Perth,Feb ’15,1
Perth Website Design,Clever online solutions,https://angel.co/perth-website-design,Perth,Dec ’14,2
Who Said?,Guess-Who Messaging App,https://angel.co/who-said,Perth,Nov ’14,3
ROCKLAND PROPERTIES,Business Partner Western Australia,https://angel.co/rockland-properties,Perth,Sep ’14,2
Firewater Grille,"Firewater Grille - Perth CBD Restaurant for Lunch, Dining & High Tea",https://angel.co/firewater-grille,Perth,Sep ’14,3
Cycliq,HD Cameras & lighting for cyclists,https://angel.co/fly-lites,Perth,Jun ’15,2
NPV Consulting,Cloud based Financial Model for the Mining/Resource Development Industry,https://angel.co/npv-consulting,Perth,Jun ’14,5
My Makeup Collection,Keeping track of your makeup,https://angel.co/my-makeup-collection,Perth,Jun ’14,3
Cosmic Games,Gaming on a Cosmic level,https://angel.co/cosmic-games,Perth,Jun ’14,3
Espressoland,Quality coffee in capsules - Smarter shopping.,https://angel.co/espressoland,Perth,Jun ’14,3
EDB to PST Conversion,Recover EDB File and Convert EDB to PST Outlook,https://angel.co/edb-to-pst-conversion,Perth,Apr ’14,2
Stockbo,Awesome images for business,https://angel.co/stockbo,Perth,May ’14,4
JR cleaning and IT services,used laptop and computer wholesales,https://angel.co/jr-cleaning-and-it-services,Perth,Mar ’14,5
BBCOnline pty,highly addictive fun game,https://angel.co/bbconline-pty,Perth,Nov ’13,2
The Paleo Market,Better Organic Paleo online shopping,https://angel.co/the-paleo-market,Perth,Sep ’13,6
Pigeonhole,Youth fashion lifestyle retail,https://angel.co/pigeonhole,Perth,May ’13,6
MickeyBlu Australia,An amazing new range of fashion forward womens active wear,https://angel.co/mickeyblu-australia,Perth,Mar ’12,5
Lifestyle Business,Booming career opportunity!,https://angel.co/lifestyle-business,Perth,Jul ’16,1
,,,,,
Bill Tai,"Angel: Twitter (Tweetdeck) @Tango @Voxer (BOD) @Treasure Data (Chmn). Seed: @Wish, Soundtracking. Past BOD of 7 Listed companies incl one I founded.",https://angel.co/kitevc,Menlo Park,39,2613
Dr Marcus Tan,"Founder HealthEngine, @Popfossa • Worked at @Future Health Ventures • Studied at @University of Western Australia, @Australian Graduate School of Management",https://angel.co/dr-marcus-tan,Perth,4,223
J Thomas McMurray,"Founder of @Blue Cloud Spatial. Investor in @Zeuss, @Schoolhouse, @Springmetrics, @EvoApp, @Windsor Circle.
Former partner Sequoia Capital",https://angel.co/tommvf,San Francisco,5,227
Mathew Smith,"Investor in tech, medical and socially responsible initiatives",https://angel.co/mathew-smith,Perth,3,76
Rafael Kimberley-Bowen,"Entrepreneur, investor, advisor, consultant.
Manager of Western Australian Angel Investors.",https://angel.co/rafael-kimberley-bowen,Perth,8,50
Ross Currie,"MBA, BScHons(Computer Science)
Recent Noteworthy: Kickstarter: Squishy Forts ($67k). SWPerth 2014 winner",https://angel.co/ross-currie,Perth,1,25
Michael Momsen,"Founder & CEO @ RateIt
was @Microsoft leading strategic partnerships in Asia.
Personally investing in & mentoring b2b focused startups",https://angel.co/mmomsen,Perth,1,47
Phil Morle,"Founder @Pollenizer, Founder of Spreets (sold to @Yahoo!7). Ex-CTO @Kazaa.",https://angel.co/philmorle,Sydney,2,1910
Clay Cook,"Founder, CEO, and Investor. Founded my first internet startup in 1996.",https://angel.co/clay-cook-1,Perth,4,4
Matthew Macfarlane,"VC co-founder and GP at @Yuuwa Capital in Perth, Australia. Led $8bn sale of Equant to France Telecom. Investor in eight Aussie startups",https://angel.co/matthew-macfarlane,Perth,7,393
Eli Bernstein,"Perth-based entrepreneur and adviser with an interest in disruptive technology startups, esp. in fields of legaltech, crowdsourcing/funding & cryptocurrencies.",https://angel.co/elibernstein,Perth,3,104
Michael Kingsbury,"Commercial Officer @MagnePath Law and Commerce (First Class Honours in Finance) from UWA; Philip Brown Scholar; Prev: Minderoo, Barclays Investment Bank",https://angel.co/michael-kingsbury,Sydney,0,16
Ron Cacioppe,"25+ yrs leadership development and consulting in Australia, Asia, Middle East & USA. Taught in MBA & EMBAs at UWA, Macquarie, Curtin & Murdoch. BSc, MBA & PhD.",https://angel.co/ron-cacioppe,Perth,1,34
Mike Watson,Founder of Cribber. Chartered Engineer experienced in major capital projects in oil and gas and mining industries. MEM University of Canterbury '07.,https://angel.co/mbwatty,Perth,1,13
Tim Smith,Interested in investing in new tech companies.,https://angel.co/timmo26,Perth,0,2
Fabian Le Gay Brereton,"Director at Greensense, providing innovative technology for sustainability",https://angel.co/fabian-le-gay-brereton,Perth,1,22
Jason Ashton,Rookie Angel Investor / E&I Tech from Australia.,https://angel.co/jason-ashton,Perth,0,4
Declan Cahill,"EMBA  ,graduate Australian Institute company Directors ,Head of commercial development  Australia’s leading multiple platform media company",https://angel.co/declan-cahill,Perth,0,5
,,,,,
GRIFFIN Accelerator,Mentor-driven accelerator that gets results,https://angel.co/griffin-accelerator,Canberra,Mar ’14,74
ONTHEGO Sports,Design your own sportswear online,https://angel.co/onthego-sports-1,Canberra,Aug ’15,8
Karma,Celebrating People,https://angel.co/karma-10,Canberra,Nov ’14,13
Snapknock,Next Generation Craigslist/Gumtree,https://angel.co/snapknock,Canberra,Aug ’14,7
Casterly,Flipboard for Podcasts,https://angel.co/casterly,Canberra,Nov ’13,10
OzUniMates,Prospective Asian students' schoolmates,https://angel.co/ozunimates,Canberra,Apr ’16,5
SecureCottage,Karaoke Text To Speech on any webpage in 20 languages,https://angel.co/securecottage,Canberra,Apr ’13,5
HACT,Technology Events & Education,https://angel.co/hact,Canberra,Apr ’15,9
Made for Me,B2B 3D Print Services Marketplace,https://angel.co/made-for-me,Canberra,May ’14,23
Sproutback,Crowdfunding for journalism,https://angel.co/sproutback,Canberra,Mar ’15,2
The Dot Point,News by young people for young people,https://angel.co/the-dot-point,Canberra,Mar ’15,2
FrogSense,Xero for online training platforms,https://angel.co/frogsense,Canberra,May ’14,9
