user_name,user_description,user_link,location,investments,followers
Explainers,"Explainer produces high quality, low cost animated explainer videos.",https://angel.co/explainers-1,Melbourne,Sep ’12,5
ResponSight,Behavioural risk profiling for security,https://angel.co/responsight,Melbourne,Jan ’16,4
Moodswing,Emotion and empathy based social network,https://angel.co/moodswing,Melbourne,May ’14,17
Y Audience,Facebook Ads for the Entire Web,https://angel.co/y-audience,Melbourne,May ’11,22
pantreeco,"Business is complicated, pantreeco is simple, partnerships are important.",https://angel.co/pantree-co,Melbourne,Nov ’14,19
Minimum,Mobile-first lean UX and design-led engineering,https://angel.co/minimum,Melbourne,Mar ’13,14
CurveUp,CurveUp measures the successes of PR campaigns,https://angel.co/curveup-1,Melbourne,Aug ’15,10
SelfWealth,Collaborative investing tool,https://angel.co/selfwealth-1,Melbourne,Aug ’13,16
Zarfo,Create and Share Live Video,https://angel.co/zarfo,Melbourne,Jun ’14,16
noWorriesHire,Online aggregator and management tool for construction hire equipment,https://angel.co/noworrieshire,Melbourne,Feb ’13,25
Liquorun,Uber for Delivery,https://angel.co/liquorun,Melbourne,Aug ’13,37
IndexMedia,Making Images Interactive,https://angel.co/indexmedia,Melbourne,Dec ’12,26
La Mule,Carpooling platform,https://angel.co/la-mule,Melbourne,May ’15,11
JigSpace,"Create and share interactive, 3D instructions for anything.",https://angel.co/jigspace,Melbourne,Mar ’16,5
Agriwebb Pty,Ebay for Livestock,https://angel.co/agriwebb-pty,Melbourne,Jan ’14,23
LKBK,Outfit inspiration whenever you need it.,https://angel.co/lkbk,Melbourne,Nov ’13,13
Perceptar,(BETA) Live Mobile Video Stream Jumping,https://angel.co/perceptar,Melbourne,Mar ’13,19
Lighthouse.io,Enterprise location platform,https://angel.co/lighthouseio,Melbourne,Mar ’15,9
Homepass,Uber for realestate,https://angel.co/homepass,Melbourne,Mar ’16,10
Coincraft,Financial Planning for Professional Service Industries,https://angel.co/coincraft,Melbourne,Apr ’14,17
SweetHawk,Voice for ecommerce,https://angel.co/sweethawk,Melbourne,Aug ’15,7
Adslot,Adslot provides self-serve ad sales solutions for publishers.,https://angel.co/adslot,Melbourne,Apr ’12,13
Max Super,Australian online retail superannuation (pension) fund.,https://angel.co/max-super,Melbourne,Apr ’12,8
ChahChing,"Pre-order, deals, loyalty, wallet consolidated  (Delivery Hero, GroupOn, Rewardle )",https://angel.co/chahching,Melbourne,Mar ’14,23
inkl,Creating the world's best coverage of international news and current affairs,https://angel.co/inkl-1,Melbourne,Mar ’15,14
NameTerrific,Domain names for geeks.,https://angel.co/nameterrific,Melbourne,Sep ’12,15
Solar eCRM,Solar CRM + ERP = Profit by eCRM,https://angel.co/solar-ecrm,Melbourne,Apr ’14,18
CRU - Winery Marketing,CRU is a full service digital sales and marketing platform.,https://angel.co/cru-winery-technology,Melbourne,Mar ’16,5
HotDoc,Online Medical Appointments for Australians,https://angel.co/hotdoc-3,Melbourne,Apr ’13,39
ettitude,The softest organic bamboo lyocell bedding for a healthy sleep.,https://angel.co/ettitude,Melbourne,Sep ’12,45
LifeGym,Gym habit app to change your lifestyle,https://angel.co/lifegym,Melbourne,May ’13,17
Localz,Integrating the physical and digital world for enterprise,https://angel.co/localz,Melbourne,Dec ’13,28
CareMonkey,Instant access to emergency and medical data for authorised carers on mobile devices,https://angel.co/caremonkey,Melbourne,Mar ’15,12
Jack,Nest for desks,https://angel.co/jack-io,Melbourne,Mar ’15,16
Vinspi,Custom Tailored Menswear Online,https://angel.co/vinspi,Melbourne,Apr ’14,8
Thinktank,Australia's first niched Social Media agency. Founded by Ben Acott,https://angel.co/thinktank,Melbourne,Mar ’14,5
Luma Launch,,https://angel.co/lumalaunch,Santa Monica,Oct ’15,21
Pipp It,Highlight & save on the web,https://angel.co/pipp-it,Melbourne,Sep ’13,2
BrandSpot,User friendly brand asset management,https://angel.co/brandspot,Melbourne,Sep ’14,10
Car Next Door,Turning any car into a share car,https://angel.co/car-next-door,Sydney,May ’13,38
Swarmdeck,Swarmdeck connects interesting startups to interested brands & agencies.,https://angel.co/swarmdeck,Melbourne,Aug ’14,7
Moushy,"Record experiences, moush them together to create your Moushy.",https://angel.co/moushy,Melbourne,Jun ’14,10
Peer Academy,Peer-to-peer skillsharing for enterprises,https://angel.co/peer-academy,Melbourne,Mar ’15,10
Urbanetic,Reimagining city planning for the Web,https://angel.co/urbanetic,Melbourne,Aug ’15,15
OziRig,Kogan for Film Makers (OziRig),https://angel.co/ozirig,Melbourne,May ’13,14
Datalabs,Data Visualization & Analytics,https://angel.co/datalabs,Melbourne,Mar ’14,8
UsabilityHub,,https://angel.co/usabilityhub,Melbourne,Feb ’16,5
eclicks,Control your advertisements and your brand,https://angel.co/eclicks-1,Melbourne,Oct ’14,3
Attendly,The Campaign Monitor of event registration,https://angel.co/attendly,Melbourne,Mar ’12,35
nuraloop,Self Learning Headphones,https://angel.co/nuraloop,Melbourne,Nov ’15,8
Influx Systems,Centralise SAP management and Support,https://angel.co/influx-systems,Melbourne,Aug ’15,1
Bluethumb,Australia's Online Art Marketplace,https://angel.co/bluethumb,Adelaide,Oct ’14,12
Umezoo,Classic Entertainment,https://angel.co/umezoo-2,Melbourne,Aug ’14,11
SmartrMail,"Automatic, personalised email marketing based on customer behaviour",https://angel.co/smartrmail,Adelaide,Feb ’16,4
Language Your Way,Learning English via Gamification+Gamebased+Online Tutoring,https://angel.co/language-your-way,Melbourne,Jun ’16,7
bip.io,connect the services you love,https://angel.co/bipio,Melbourne,Jan ’16,3
TribalMind,Learn smarter and solve problems faster through the wisdom of the crowd,https://angel.co/tribalmind,Melbourne,Jul ’14,14
Pilgrim Coffee,Crowd-mapping the world's specialty coffee,https://angel.co/pilgrim-coffee,Melbourne,Oct ’15,6
tunedGlobal,Digital content everywhere,https://angel.co/tunedglobal,Melbourne,Jan ’13,12
Hood,"Discover the world around you, as it happens",https://angel.co/hood,Melbourne,Feb ’12,21
DPMENG Pty Ltd (Freedom Powertrain),Making Clean Tech Affordable,https://angel.co/dpmeng-pty-ltd-freedom-powertrain,Melbourne,Apr ’14,13
ProfitSharz,Gamified tools for productivity or sustainability.,https://angel.co/profitsharz,Melbourne,Nov ’13,9
Liminal VR,Consumer neuropsychology for virtual reality,https://angel.co/liminal-vr,Melbourne,Mar ’16,5
RedBlackTree,Product Strategy. Design. Development.,https://angel.co/redblacktree,Melbourne,Sep ’15,10
National Hands Network,"Reigniting ""Locally Made""",https://angel.co/national-hands-network,Melbourne,Apr ’15,2
Dresscode Initiative,Dresscode Initiative is in the business of Fashion & Humanity,https://angel.co/dresscode-initiative,Melbourne,Apr ’15,2
Outroll,The Intelligent Cloud,https://angel.co/outroll,Melbourne,Mar ’16,1
Webfirm Group,Publicly-listed digital media solutions company,https://angel.co/webfirm-group,Melbourne,Apr ’12,5
Outroll Ventures,Venture Capital Through Joint Ventures,https://angel.co/outroll-ventures,Melbourne,Jun ’16,3
TheCarTest,Extended New Car Test Drives,https://angel.co/thecartest,Melbourne,Feb ’16,5
Emit Media,Simple live and on-demand streaming with smarts,https://angel.co/emit,Melbourne,Nov ’15,3
WishRegistry,"Retailer agnostic WISH list tool, empowering customers to WISH, SNAP & SHARE",https://angel.co/wishregistry,Melbourne,Dec ’13,10
Connect Education,Getting top-performing graduates to teach their peers.,https://angel.co/connect-education,Melbourne,Apr ’14,10
Pathobin,Digital pathology hub,https://angel.co/pathobin,Melbourne,Apr ’14,6
NIESM,Seizure  free,https://angel.co/niesm,Melbourne,Apr ’16,2
Eventarc,Online event registration and ticketing,https://angel.co/eventarc,Melbourne,Mar ’12,20
Jump! Careers,Jump! the fastest pathway to success,https://angel.co/jump-careers,Melbourne,Oct ’15,6
Lunch Amigo,Connecting people over meals,https://angel.co/lunch-amigo,Melbourne,Apr ’14,5
Ferocia,Internet banking. Designed for now.,https://angel.co/ferocia,Melbourne,Jan ’14,17
Atlasa,Inspiring travel journeys.,https://angel.co/atlasa,Melbourne,May ’13,6
GoalsHi,World's fun productivity app for kids,https://angel.co/goalshi,Melbourne,Jul ’15,2
RWND,Fun looping videos that rewind.,https://angel.co/rwnd,Melbourne,Oct ’14,10
Cloudspark,We're an API and consultancy company helping businesses modernise and rebrand in the cloud,https://angel.co/cloudspark,Melbourne,Jul ’12,2
OurHome,Helping coordinate what families do and buy at home.,https://angel.co/ourhome,Melbourne,Dec ’14,19
Claiming.com.au,The Australian Medical Billing API,https://angel.co/claiming-com-au,Melbourne,Apr ’14,14
IntelligenceBank,Smart way to share documents and data with your team.,https://angel.co/intelligencebank-1,Melbourne,Aug ’13,3
ISSARA,Ethically handcrafted leather goods,https://angel.co/issara,Melbourne,Apr ’15,1
Wen test,wen test,https://angel.co/wen-test,Melbourne,Apr ’14,2
iTUR,Safety kit to be retrofitted within industrial metal stairs,https://angel.co/itur,Melbourne,Apr ’14,1
Superlive,Fantasy sports meets mobile casual gaming,https://angel.co/superlive,Melbourne,Feb ’14,8
Dropscape,"Virtualize the ""I was here""",https://angel.co/dropapp,Melbourne,Jul ’15,5
Glu IO,Connecting services,https://angel.co/glu-io,Melbourne,Feb ’15,3
Zed Technologies,Patient controlled access to X-rays and scans,https://angel.co/zed-technologies,Melbourne,Mar ’14,21
Smart Urban Villages,Next Generation Sustainable Communities: Morgtage Free,https://angel.co/smart-urban-villages,Melbourne,Jun ’15,3
Punters.com.au,Social networking for horse racing,https://angel.co/punters-com-au-1,Melbourne,Dec ’15,4
Redbubble,Creating the world's largest marketplace for independent artists,https://angel.co/redbubble-1,Melbourne,Jan ’16,15
KareerTracker,,https://angel.co/kareertracker,Melbourne,Sep ’14,3
nightfly Services,SoLoMo nightlife recommendation engine,https://angel.co/nightfly-services-1,Melbourne,Sep ’12,10
SwatchMate,Shazam for color,https://angel.co/swatchmate,Melbourne,Jul ’13,17
GuessBox.io,B2B Verified Lead Generation & Outbound Email Marketing Tool,https://angel.co/guessboxapp,Melbourne,Jan ’16,7
LifeToYou Pty,Wholesome All-Day Snacks,https://angel.co/lifetoyou-pty,Melbourne,May ’14,8
Paygle,cloud based e-receipts and interactive shopping,https://angel.co/paygle,Melbourne,Nov ’15,10
Hello Code,Exist: Understand your life.,https://angel.co/hello-code,Melbourne,Nov ’13,20
FanFuel,We connect brands with influential athletes to create social media endorsement deals,https://angel.co/fanfuel,Melbourne,Jul ’13,21
Sidekicker,Revolutionising the way you hire temporary staff,https://angel.co/sidekicker,Melbourne,Jul ’14,19
Nomnoms,Weekly snack subscriptions for school lunchboxes,https://angel.co/nomnoms,Melbourne,May ’15,5
Slingshot Accelerator,Slingshot. We bring startups and and corporates together,https://angel.co/slingshot-accelerator,Sydney,Jun ’13,29
Airspaced,Connecting owners of commercial real estate with short-term tenants.,https://angel.co/airspaced-1,Melbourne,Dec ’13,15
Circulus Education,Digital Education Solutions,https://angel.co/circulus-education,Melbourne,Oct ’13,11
Hypetap,Influencer marketing platform,https://angel.co/hypetap,Melbourne,Apr ’14,11
Scann3d,Transforming physical places into digital spaces,https://angel.co/scann3d-1,Melbourne,Mar ’16,6
AUUG,Motion-based musical instruments,https://angel.co/auug-1,Melbourne,Sep ’14,11
StreetAdvisor,Yelp for Neighborhoods/Cities,https://angel.co/streetadvisor,Melbourne,Nov ’15,4
Silicon Beach OZ,Your Personal Tour Guide To The Australian Tech & Startup Community,https://angel.co/silicon-beach-oz,Melbourne,Mar ’13,20
ServiceRage,We track it — so you can avoid it.,https://angel.co/servicerage,Melbourne,Apr ’13,11
cheapstart,Run small business online affordably,https://angel.co/cheapstart,Melbourne,Sep ’11,16
121Gym,Smarter Workouts using your Pebble Watch,https://angel.co/121gym-1,Melbourne,Mar ’15,2
Moneytribe,Connect with people who have the same products and providers to buy smarter.,https://angel.co/moneytribe,Melbourne,Nov ’11,17
Limbr,Social support network & on-demand mental healthcare,https://angel.co/limbr,Melbourne,Sep ’15,11
Even Keel Lawyers,Venture-Focused Australian Legal Practice,https://angel.co/even-keel-lawyers,Melbourne,Jan ’13,17
Quanticare Technologies,Using data to keep people out of hospital,https://angel.co/quanticare-technologies,Melbourne,Apr ’14,10
dealroom.me,Seamless Negotiation,https://angel.co/dealroom-me,Melbourne,Nov ’13,16
flood.io,Distributed cloud load testing,https://angel.co/flood-io,Melbourne,Jun ’14,6
Melbourne Angels,Most Active Angel Investor Group in Victoria,https://angel.co/melbourne-angels-1,Melbourne,Aug ’14,26
Happily Contented,Content for consumers,https://angel.co/happily-contented,Melbourne,Mar ’16,1
FatSecret,Google for food and nutrition.,https://angel.co/fatsecret,Melbourne,Jan ’14,17
Socialbridge.me,Connecting the real world with the virtual - one QR code at a time.,https://angel.co/socialbridge-me,Melbourne,Aug ’12,10
Sky Software,CRM for education providers,https://angel.co/sky-software,Melbourne,Aug ’12,4
Last Chance Ads,'priceline.com' for advertising,https://angel.co/last-chance-ads,Melbourne,Jul ’11,26
Taggd,Transform UGC into focused endorsements for your products and value for your brand.,https://angel.co/taggd,Melbourne,Dec ’14,7
Spot Hop,Make outdoors fun,https://angel.co/spot-hop,Melbourne,May ’14,7
PredictiveMatch,Real-time behavioural classifieds recommendation engine,https://angel.co/predictivematch,Melbourne,Apr ’14,10
SCANN3D,Interior 3D Visualisation,https://angel.co/scann3d,Melbourne,Apr ’14,22
Who Gives a Crap,Toilet paper that builds toilets for those in need.,https://angel.co/who-gives-a-crap,Melbourne,Dec ’15,11
Metaverse Makeovers,"AR DESIGNS  YOU CAN WEAR, SHARE, CUSTOMIZE & BUY",https://angel.co/metaverse-makeovers,Melbourne,Mar ’13,30
Digital Property Group,Real Estate Property Portal,https://angel.co/digital-property-group,Melbourne,Jun ’14,9
Tetris Digital,,https://angel.co/tetris-digital,Melbourne,Oct ’13,3
PetStay,Local pet accomodation,https://angel.co/petstay,Melbourne,Aug ’15,4
SapientNitro,Are you our next Director of Technology?,https://angel.co/sapientnitro-1,Melbourne,Jun ’15,2
Zank & Company,Intelligent wealth management system,https://angel.co/zank-company,Melbourne,Apr ’14,7
Sprout,A marketplace for kitchen space.,https://angel.co/sprout-8,Melbourne,May ’16,5
PMAnalytix,Long term monitoring patients,https://angel.co/pmanalytix-1,Melbourne,Apr ’14,10
Ecoh,Wearable communications & safety,https://angel.co/ecoh,Melbourne,Apr ’14,4
Urban RPG,Online Street Based RPG Game,https://angel.co/urban-rpg,Melbourne,Jul ’11,18
Truckies,Truckies instantly connects shippers with licensed truck-drivers via a simple to use app,https://angel.co/truckies,Melbourne,Jun ’16,2
sparemetre,"Closer, Simple, Storage",https://angel.co/sparemetre,Melbourne,Nov ’15,1
Applianc.es,A speciality appliance retail store,https://angel.co/applianc-es,Melbourne,Jun ’12,3
MyGolgi,Constant tracking and feedback of body position,https://angel.co/mygolgi,Melbourne,Sep ’15,7
Nextstretch,discover short courses around you,https://angel.co/nextstretch,Melbourne,Oct ’12,10
Travel Network,An affiliate focused travel network based around niche travel products and destinations,https://angel.co/travel-network,Melbourne,Jun ’12,9
ChargeDesk,Remarkable Billing Support,https://angel.co/chargedesk,Melbourne,Mar ’15,5
TerraLingo,The Social world speaks my language,https://angel.co/terralingo,Melbourne,Aug ’13,11
Lialina,Grow businesses. Empower brands.,https://angel.co/lialina,Melbourne,Apr ’14,2
Zoop,A simple e-commerce platform and mentor in one,https://angel.co/zoop,Melbourne,Jan ’13,10
MAI Capital,Australian venture capital Fund,https://angel.co/mai-capital,Melbourne,Mar ’16,1
Shoptt Commerce,Choose how you sell online! Web. Mobile. Email. Social,https://angel.co/shoptt-commerce,Melbourne,Sep ’14,14
Warbler,Warbler is the API for Points and Rewards,https://angel.co/warbler-digital,Chicago,Sep ’14,10
CheckinLine,Smarter access to things in high demand,https://angel.co/checkinline,Melbourne,Sep ’12,12
Deposits,Make Local Banking Global,https://angel.co/deposits-2,Melbourne,Jan ’13,20
eLEDGER,Google Docs for Bookkeeping,https://angel.co/eledger,Melbourne,Jan ’13,10
WordPorn.com,(Follow this page to get updated on the launch),https://angel.co/wordporn,Melbourne,Jul ’15,1
Twiitch,"Fun, friendly, quality games (Rovio)",https://angel.co/twiitch,Melbourne,Aug ’12,5
Wuit,Building web applications that make sense.,https://angel.co/wuit,Melbourne,Jun ’11,17
MiiBrand,Connecting fans with fashion brands,https://angel.co/miibrand,Melbourne,Apr ’13,12
Gymi (Gym Intelligence Wearables),Smart clothes for a smart workout,https://angel.co/gymi-gym-intelligence-wearables,Melbourne,May ’14,7
SupermixME,Premium superfood blends,https://angel.co/supermixme,Melbourne,Aug ’14,2
Kibl,Solar powered pet GPS and activity trackers,https://angel.co/kibl,Melbourne,Nov ’15,4
Oplicious,"We Sell Your Unloved Fashion. Famous Brands, Secondhand. Style at 80% Off.",https://angel.co/oplicious,Melbourne,May ’15,2
Virtualnaut,Making shopping more convenient and engaging by providing humanised virtual stores,https://angel.co/virtualnaut,Melbourne,Apr ’14,18
4th Party,We provide social buying technology for households.,https://angel.co/4th-party,Melbourne,Dec ’13,2
Yellloh,The social network for writers,https://angel.co/yellloh,Melbourne,Oct ’13,9
Task Central,Marketplaces for enterprise,https://angel.co/task-central,Melbourne,Jun ’14,8
Allume Energy,PPA & VNM Clean Energy Platform,https://angel.co/allume-energy,Melbourne,Sep ’15,2
V-Patch Medical Systems,Cardiac mHealth System,https://angel.co/v-patch-medical-systems,Melbourne,Aug ’14,9
Collective Campus,Enterprise Innovation School,https://angel.co/collective-campus,Melbourne,Apr ’15,5
Smartbit,Bitcoin block explorer and developer platform,https://angel.co/smartbit-1,Melbourne,Jul ’15,5
Fizeque,On-demand wellness! When and where you want.,https://angel.co/fizeque,Melbourne,Oct ’14,6
Dwell Kept,Home cleaners on demand,https://angel.co/dwell-kept,Melbourne,May ’14,9
RosterCloud,"RosterCloud simplifies events rostering, the way it should be.",https://angel.co/rostercloud,Melbourne,Oct ’12,7
The Mind Room,Wellbeing & performance psychology,https://angel.co/the-mind-room,Melbourne,Apr ’13,8
iCommercial,iCommercial is the leading sales and productivity tool for commercial real estate agents.,https://angel.co/icommercial,Melbourne,Apr ’13,2
Travel Distribution Systems,Disruptive B2B Travel  Distribution,https://angel.co/travel-distribution-systems,Melbourne,Mar ’15,15
FirstStep,Democratising investing,https://angel.co/firststep,Melbourne,Apr ’15,10
Salple,Deep insights from quick surveys,https://angel.co/salple,Melbourne,May ’15,3
Web Marketing ROI,We're a digital marketing agency.,https://angel.co/web-marketing-roi,Melbourne,Jan ’14,3
JoinSomeone,"A social marketplace for leisure activities – find people, places and events here",https://angel.co/joinsomeone,Melbourne,Feb ’13,9
ServiceLocale,Instant transaction platform for high quality local services,https://angel.co/servicelocale,Melbourne,Feb ’14,4
The 2 Week Internship,Online Platform for Student Internships,https://angel.co/the-2-week-internship,Melbourne,Oct ’14,4
The 2 Week Internship,Online Platform For Finding Talent,https://angel.co/the-2-week-internship-1,Melbourne,Sep ’14,6
Contact Light,,https://angel.co/contact-light,Melbourne,Mar ’15,8
Foundr Magazine,Magazine for young entrepreneurs,https://angel.co/foundr-magazine,Melbourne,Jun ’14,5
SocialCoil [uWorkin uOnCall atOnce],Social Media Business online and on mobile,https://angel.co/socialcoil-uworkin-uoncall-atonce,Melbourne,Mar ’12,7
Munch Health,a health app for a better you,https://angel.co/munch-health,Melbourne,Sep ’15,3
PetLoo,,https://angel.co/petloo,Melbourne,Sep ’15,1
Ownerforaday,Premium marketplace and community for the sharing economy,https://angel.co/ownerforaday,Melbourne,Mar ’13,3
StageLabel,Crowd funding for fashion,https://angel.co/stagelabel,Melbourne,Sep ’14,7
Near,Professional Networking,https://angel.co/nearapp,Melbourne,Aug ’14,6
Smarter Charger Pty,Portable Device Chargers,https://angel.co/smarter-charger-pty,Melbourne,Aug ’14,4
Shoozii,"3D shoe design application allowing you to design, buy and sell your own shoes.",https://angel.co/shoozii,Melbourne,Oct ’15,5
Boutique Bride,Groupon For Brides!,https://angel.co/boutique-bride,Melbourne,Dec ’11,6
Airly,Unlimited private flights for one flat monthly fee.,https://angel.co/airly-2,Melbourne,Dec ’15,9
Cab Cue,Taxi Hailing App for Business,https://angel.co/cab-cue,Melbourne,Mar ’14,3
BodyWise,Data-based mobile health & fitness trainer,https://angel.co/bodywise,Melbourne,Oct ’13,7
Wod Clock,"Record and Share your Wods and Lifts, with your friends",https://angel.co/wod-clock,Melbourne,Sep ’14,1
Huffle,Digital bank,https://angel.co/huffle,Melbourne,May ’15,13
Fewe.st,Subscription for passionate spirits,https://angel.co/fewe-st,Melbourne,Apr ’14,1
rocqup,Health and Beauty Marketplace,https://angel.co/rocqup,Melbourne,Mar ’16,3
Community Broadcasting Foundation,,https://angel.co/community-broadcasting-fund,Melbourne,Nov ’15,1
Telo,Digital money that anyone could use.,https://angel.co/telo-2,Melbourne,Nov ’13,4
Foover - Food Movers,Marketplace for Food Delivery Drivers on Demand,https://angel.co/foover-food-movers,Melbourne,Mar ’16,6
Parkhound,Raiders of the Lost Park,https://angel.co/parkhound,Melbourne,Feb ’14,8
Side Racket,"Create, discover & join amazing projects on Side Racket",https://angel.co/side-racket,Melbourne,Nov ’13,4
Aston Club,Pay your bar & restaurant bill with your phone and earn exclusive members only rewards.,https://angel.co/aston-club,Melbourne,Jun ’13,18
Bitfy,Bitfy Provides RSYNC based disaster recovery solutions with local recovery options,https://angel.co/bitfy,Melbourne,Jun ’16,1
Eventfuel.io,Make your events count with Eventfuel.io!,https://angel.co/eventfuel,Lisbon,Apr ’12,24
jTribe Labs,Mobile solutions that matter,https://angel.co/jtribe-labs,Melbourne,Oct ’12,8
Crosstivity,Smarter marketing,https://angel.co/crosstivity,Melbourne,Nov ’14,3
Studio Pennant,"Graphic design, branding, UI/UX",https://angel.co/studio-pennant,Melbourne,Nov ’12,5
Snobal,VR platform for virtual learning experiences,https://angel.co/snobal,Melbourne,Apr ’15,5
Wise Guides,Real travel insight from real people.,https://angel.co/wise-guides,Melbourne,Feb ’14,5
Gleam,Action Marketing Platform,https://angel.co/gleam,Melbourne,Sep ’13,10
PetHomeStay,Airbnb for Pets in Australia,https://angel.co/pethomestay,Melbourne,Nov ’14,10
Retail Superstore,Multiple Products. Multiple Retailers. One Checkout.,https://angel.co/retail-superstore,Melbourne,Jul ’14,3
MeetLinkShare,Together Everywhere,https://angel.co/meetlinkshare,Melbourne,Mar ’12,16
Mobileroo Pty,Mobileroo is a iOS and Android app development company,https://angel.co/mobileroo-pty,Melbourne,Sep ’12,4
gText,Group SMS platform,https://angel.co/gtext,Melbourne,Sep ’12,4
DELUX,DELUX is a fleet management system,https://angel.co/delux,Melbourne,Sep ’12,4
Prop X,Crowd funded and sourced video,https://angel.co/prop-x,Melbourne,Jun ’12,13
Snapp,Mobile-first ecommerce platform. Like Shopify for apps.,https://angel.co/snapp-mobile,Melbourne,Sep ’15,4
Superapps,Software as service mobile services platform for Austrealian superannuation funds.,https://angel.co/superapps,Melbourne,Jan ’13,4
Haggell,Your own personal deals,https://angel.co/haggell,Melbourne,May ’14,7
You Decide,Mobile App that will revolutionize the Health & Fitness Industry,https://angel.co/you-decide,Melbourne,Sep ’15,2
Fay's Blend Pty,"Fay's is an all-natural,unpasteurized full blend of 100% organic veggies, fruits and nuts.",https://angel.co/fay-s-blend-pty,Melbourne,Apr ’14,4
HOTDESK,Airbnb meets train ticket meets office space,https://angel.co/hotdesk-1,Melbourne,May ’14,9
Sportsmate Mobile,,https://angel.co/sportsmate-mobile,Melbourne,Aug ’14,1
Movr,an ecosystem for people who love and make movies,https://angel.co/movr,Melbourne,Dec ’11,11
Today We Learned,Improving conversations -> relationships -> learning -> education,https://angel.co/todaywelearned,Melbourne,Sep ’15,5
Laika Travel,"Tinder style search engine for adventure travel. Offering over 2,000 experiences!",https://angel.co/laika-travel,Melbourne,Jun ’16,3
Tiny Machine Collective,Interactive experience laboratory,https://angel.co/tiny-machine-collective,Melbourne,Dec ’14,4
Windsale Marketing,Retail intelligence. Insight into action advertising.,https://angel.co/windsale-marketing,Melbourne,Mar ’12,22
HOPE CELL TECHNOLOGIES,Improved energy efficiency and lower polution in power generation,https://angel.co/hope-cell-technologies,Melbourne,Sep ’11,17
InTouch,Your phone as private messaging hub: Direct P2P messaging; Anonymous contact exchange;,https://angel.co/intouch-5,Melbourne,Jun ’14,6
OTTO,SIRI for Driving,https://angel.co/otto-6,Melbourne,Apr ’16,5
EVX Ventures,To make energy independent vehicles  the future of transportation,https://angel.co/evx-pty-ltd,Melbourne,Jun ’15,8
RealtyCrowd,Fundrise for Australia - property investment crowdfunding.,https://angel.co/realtycrowd,Melbourne,May ’14,5
TopDog Capital,Startup Support & Angel Investment Fund,https://angel.co/topdog-capital,Melbourne,May ’16,1
Innerloop,Intelligent job marketplace for tech talent.,https://angel.co/innerloop,Melbourne,Jul ’13,12
teenstr.com,Connect with like-minded teens from around the world,https://angel.co/teenstr-com-1,Melbourne,Jul ’13,1
True Secrets Melbourne,Strange Walking Tour in Melbourne,https://angel.co/true-secrets-melbourne,Melbourne,Nov ’11,9
Studio Proper,Clever accessories for smart devices.,https://angel.co/studio-proper,Melbourne,Feb ’13,4
Property Enchanter,Business Analysis API Services for Commercial Property,https://angel.co/property-enchanter-1,Melbourne,Apr ’14,7
stitch.md,Publication platform for mobile decision support tools,https://angel.co/stitch-md,Melbourne,Apr ’14,6
Zero Agency,,https://angel.co/zero-agency,Melbourne,Apr ’14,1
eymye,Top class cutting edge point of sale systems,https://angel.co/eymye,Melbourne,Apr ’13,5
Pozible,,https://angel.co/pozible,Melbourne,Mar ’15,10
ParentPaperwork,Automate paper forms in schools,https://angel.co/parentpaperwork,Melbourne,Sep ’14,4
August Robotics,Robots in day-to-day life,https://angel.co/august-robotics,Melbourne,Feb ’16,1
Scroll Ice Cream,Cold plate ice cream,https://angel.co/scroll-ice-cream,Melbourne,Apr ’16,2
Vinotourz,Wine experiences worldwide,https://angel.co/vinotourz,Melbourne,Nov ’15,3
Classhopper,Streamlining fitness classes and reservations into single membership,https://angel.co/classhopper,Melbourne,Feb ’15,2
Pretty Rad For A Dad,Kickstarter documentary profiling great dads,https://angel.co/pretty-rad-for-a-dad,Melbourne,Aug ’14,2
The Wine Gallery,Your Personalised Playlist of Monthly Wine.,https://angel.co/thewinegallery-com-au,Sydney,Mar ’15,3
AssignmentHero,Collaboration & Management Tool For University Assignments.,https://angel.co/assignmenthero,Melbourne,Apr ’14,7
honee,Beauty Wellness Fitness Discovery & Booking Platform,https://angel.co/honee,Melbourne,Mar ’16,7
"The Next Wave Accelerator,",Startup surfing 101,https://angel.co/the-next-wave-accelerator-1,Melbourne,Apr ’14,6
Envelope Registry,The beautiful way to ask for money as a gift,https://angel.co/envelope-registry,Melbourne,Aug ’14,6
BlitzCloud,Cloud-Based Tournament Management App,https://angel.co/blitzcloud-1,Melbourne,Apr ’14,6
Opasa,Developing Sankstriti.TV Indian Fine Arts Internet TV Channel,https://angel.co/opasa,Melbourne,Apr ’15,1
Entrepreneurs&Co.,Empowering Australian Entrepreneurs,https://angel.co/entrepreneurs-co,Melbourne,Jun ’15,1
Creo Ludio,Create and 3D Print your Character,https://angel.co/creo-ludio,Melbourne,Apr ’14,10
PlanMyMeal,Eat Healthy Stress-free,https://angel.co/planmymeal,Melbourne,Feb ’16,3
MyMinfo,Shazam for TV Ads PPC,https://angel.co/myminfo,Melbourne,Mar ’16,1
Giggy,"Connecting bands, promoters and venues using data",https://angel.co/giggy,Melbourne,Mar ’14,3
Sports Ollo,Athlete Data Marketplace,https://angel.co/sports-ollo,Melbourne,Jul ’14,7
RiskSafe,Risk Management SaaS Solution for Small Businesses,https://angel.co/risksafe,Melbourne,Sep ’15,4
Compact Shelters,Natural Disaster Aid Relief,https://angel.co/compact-shelters,Melbourne,Oct ’11,8
Handshake,In-person Networking for the 21st Century.,https://angel.co/handshake-12,Melbourne,Jun ’16,1
